appid,name,refined_tier,refined_reason,primary_terms,support_terms,broad_terms,primary_term_count,support_term_count,hit_tracked_term_count,possible_tagspam,total_ratings_pos_neg,positive_ratio,steamspy_owners,steamspy_genre,steamspy_top_tags,steamspy_top_tags_with_scores,want_details,candidate_reason,bucket,matched_terms,relevance_score,reaction_rank,steamspy_positive,steamspy_negative,steamspy_owners_midpoint,steamspy_tags,steamspy_hit_terms,steam_catalog_name,steamspy_name,last_modified,price_change_number,steam_catalog_source,steam_catalog_fetched_at,steamspy_developer,steamspy_publisher,steamspy_userscore,steamspy_score_rank,steamspy_average_forever,steamspy_median_forever,steamspy_price,steamspy_initialprice,steamspy_discount,steamspy_ccu,steamspy_languages,steamspy_hit_types,is_term_match,forced_include,candidate_by_term_and_reactions,candidate_by_popular_fallback,broad_term_count
486690,Pastelia Stories,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Interactive Fiction; JRPG; Multiple Endings; Story Rich; Visual Novel; Walking Simulator,,,8,0,15,True,801,0.6404494382022472,"20,000 .. 50,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Interactive Fiction; JRPG; Multiple Endings; Open World; RPG; Sandbox; Singleplayer; Story Rich; Strategy; Turn-Based Strategy; Visual Novel; Walking Simulator,38,8481,513,288,35000.0,,Adventure; RPG; Strategy; Choices Matter; Choose Your Own Adventure; Interactive Fiction; JRPG; Multiple Endings; Open World; Sandbox; Singleplayer; Story Rich; Turn-Based Strategy; Visual Novel; Walking Simulator,Pastelia Stories,Pastelia Stories,1662017905.0,11351614.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Maru Project Develop Team,Maru Project Develop Team,0.0,,0.0,0.0,999.0,999.0,0.0,0.0,,genre; tag,True,False,True,False,0
1133060,Anarchy: Wolf's law,A_core_strong,>=2 primary top-tag signals and reactions>=500,Party-Based RPG; Survival Horror,,,2,0,15,True,754,0.7891246684350133,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500,RPG/character progression,Action; Action-Adventure; Adventure; First-Person; FPS; Grand Strategy; Open World; Party-Based RPG; RPG; Sandbox; Shooter; Simulation; Singleplayer; Strategy; Survival; Survival Horror; Zombies,29,8791,595,159,750000.0,,Action; Adventure; Simulation; Strategy; Action-Adventure; FPS; First-Person; Grand Strategy; Open World; Party-Based RPG; RPG; Sandbox; Shooter; Singleplayer; Survival; Survival Horror; Zombies,Anarchy: Wolf's law,Anarchy: Wolf's law,1775374466.0,36647706.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Anarchy Games,Anarchy Games,0.0,,0.0,0.0,149.0,499.0,70.0,3.0,,genre; tag,True,False,True,False,0
380750,Anima: Gate of Memories,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Lore-Rich; Multiple Endings; Story Rich,,,9,0,15,True,748,0.6737967914438503,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Lore-Rich; Multiple Endings; Open World; RPG; Singleplayer; Story Rich; Third Person,38,8837,504,244,150000.0,,Action; Adventure; RPG; Action RPG; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Lore-Rich; Multiple Endings; Open World; Singleplayer; Story Rich; Third Person,Anima: Gate of Memories,Anima: Gate of Memories,1748947919.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Anima Project,Anima Publishing,0.0,,0.0,0.0,1999.0,1999.0,0.0,2.0,,genre; tag,True,False,True,False,0
2766860,MY DESTINY GIRLS,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Story Rich; Strategy RPG; Visual Novel,,,9,0,15,True,620,0.8596774193548387,"20,000 .. 50,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; RPG; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Visual Novel,38,9731,533,87,35000.0,,Adventure; RPG; Simulation; Strategy; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; Singleplayer; Story Rich; Strategy RPG; Visual Novel,都要！小孩子才做选择！,MY DESTINY GIRLS,1763979362.0,36031048.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,KARMAGAME HK LIMITED,EpicDream Games,0.0,,0.0,0.0,999.0,999.0,0.0,6.0,,genre; tag,True,False,True,False,0
351150,DRAGON: A Game About a Dragon,D_popular_control_candidate,popular/control pool only; not enough core signals,Story Rich,,,1,0,15,True,602,0.686046511627907,"50,000 .. 100,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; First-Person; FPS; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,27,9893,413,189,75000.0,,Adventure; Action; FPS; First-Person; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Zombies,DRAGON: A Game About a Dragon,DRAGON: A Game About a Dragon,1492972182.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Games With Dragons In,IPBuilders,0.0,,0.0,0.0,499.0,499.0,0.0,0.0,,genre; tag,True,False,True,False,0
1346830,I Saw Black Clouds,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Dynamic Narration; Female Protagonist; Interactive Fiction; Multiple Endings; Mystery; Narrative; Story Rich; Survival Horror; Visual Novel,,,11,0,15,True,591,0.6277495769881557,"20,000 .. 50,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Dynamic Narration; Female Protagonist; Horror; Interactive Fiction; Multiple Endings; Mystery; Narrative; Simulation; Singleplayer; Story Rich; Survival Horror; Visual Novel,43,9974,371,220,35000.0,,Adventure; Choices Matter; Choose Your Own Adventure; Dynamic Narration; Female Protagonist; Horror; Interactive Fiction; Multiple Endings; Mystery; Narrative; Simulation; Singleplayer; Story Rich; Survival Horror; Visual Novel,I Saw Black Clouds,I Saw Black Clouds,1780394361.0,36535570.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Ghost Dog Films,Wales Interactive,0.0,,0.0,0.0,254.0,1499.0,83.0,1.0,,genre; tag,True,False,True,False,0
1077970,Dry Drowning,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; Story Rich; Visual Novel,,,11,0,15,True,493,0.8113590263691683,"100,000 .. 200,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Horror; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; Open World; Singleplayer; Story Rich; Visual Novel,44,10972,400,93,150000.0,,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Dynamic Narration; Horror; Interactive Fiction; Investigation; Lore-Rich; Multiple Endings; Mystery; Open World; Singleplayer; Story Rich; Visual Novel,Dry Drowning,Dry Drowning,1627926010.0,35942703.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Studio V, VLG","Leonardo Interactive, WhisperGames",0.0,,0.0,0.0,1999.0,1999.0,0.0,1.0,,genre; tag,True,False,False,False,0
2461050,晨昏线,D_popular_control_candidate,popular/control pool only; not enough core signals,Detective; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Story Rich; Strategy RPG; Visual Novel,,,8,0,15,True,474,0.8270042194092827,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Adventure; Detective; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; RPG; Simulation; Singleplayer; Stealth; Story Rich; Strategy; Strategy RPG; Survival; Visual Novel,34,11190,392,82,75000.0,,Adventure; RPG; Simulation; Detective; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Singleplayer; Stealth; Story Rich; Strategy; Strategy RPG; Survival; Visual Novel,晨昏线,晨昏线,1739242535.0,35646470.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Enter Games,景秀游戏,0.0,,0.0,0.0,999.0,999.0,0.0,2.0,,genre; tag,True,False,False,False,0
2168810,Dream Sketcher,D_popular_control_candidate,popular/control pool only; not enough core signals,Character Customization; Choices Matter; Detective; Immersive Sim; Lovecraftian; Multiple Endings; Mystery; Story Rich,,,8,0,15,True,470,0.6191489361702127,"100,000 .. 200,000",,,,False,,narrative/protagonist-heavy,Adventure; Character Customization; Choices Matter; Detective; Immersive Sim; Lovecraftian; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Strategy; Third Person; Turn-Based Strategy,37,11238,291,179,150000.0,,RPG; Simulation; Strategy; Adventure; Character Customization; Choices Matter; Detective; Immersive Sim; Lovecraftian; Multiple Endings; Mystery; Singleplayer; Story Rich; Third Person; Turn-Based Strategy,志怪者,Dream Sketcher,1705297849.0,28055631.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,RisingPunch Studio,RisingPunch Studio,0.0,,0.0,0.0,1199.0,1199.0,0.0,0.0,,genre; tag,True,False,False,False,0
3292340,Time Space Rebuild,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; CRPG; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Story Rich; Visual Novel,,,9,0,15,True,391,0.9360613810741688,"100,000 .. 200,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; CRPG; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; RPG; Simulation; Singleplayer; Story Rich; Strategy; Visual Novel,38,12374,366,25,150000.0,,Adventure; RPG; Simulation; Strategy; CRPG; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; Singleplayer; Story Rich; Visual Novel,Time Space Rebuild,Time Space Rebuild,1748424381.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,INNOVATION DREAM,INNOVATION DREAM,0.0,,0.0,0.0,499.0,499.0,0.0,11.0,,genre; tag,True,False,False,False,0
1113030,Stellar Warfare,D_popular_control_candidate,popular/control pool only; not enough core signals,Character Customization,,,1,0,15,True,367,0.8555858310626703,"20,000 .. 50,000",,,,False,,RPG/character progression,4X; Action; Adventure; Character Customization; City Builder; Colony Sim; Grand Strategy; Management; RPG; RTS; Sandbox; Simulation; Singleplayer; Strategy; Third Person,29,12798,314,53,35000.0,,Action; RPG; Simulation; Strategy; 4X; Adventure; Character Customization; City Builder; Colony Sim; Grand Strategy; Management; RTS; Sandbox; Singleplayer; Third Person,Stellar Warfare,Stellar Warfare,1757404316.0,36253786.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Tense Games,Tense Games,0.0,,0.0,0.0,1999.0,1999.0,0.0,0.0,,genre; tag,True,False,False,False,0
2812850,Love Chase,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Female Protagonist; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; Story Rich; Visual Novel,,,9,0,15,True,363,0.8539944903581267,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Strategy; Visual Novel,39,12862,310,53,35000.0,,Adventure; RPG; Simulation; Strategy; Choices Matter; Choose Your Own Adventure; Female Protagonist; First-Person; Immersive Sim; Interactive Fiction; Multiple Endings; Mystery; Singleplayer; Story Rich; Visual Novel,甜心AI追捕计划,Love Chase,1717695546.0,29993100.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Topgame,Topgame,0.0,,0.0,0.0,599.0,599.0,0.0,1.0,,genre; tag,True,False,False,False,0
1058710,Monarch : Medieval Remastered,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; CRPG; Immersive Sim; Political Sim; Strategy RPG; Tactical RPG,,,6,0,15,True,320,0.790625,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Choices Matter; City Builder; CRPG; Grand Strategy; Immersive Sim; Management; Political Sim; RPG; Sandbox; Simulation; Singleplayer; Strategy; Strategy RPG; Tactical RPG; Turn-Based Strategy,34,13704,253,67,35000.0,,RPG; Simulation; Strategy; CRPG; Choices Matter; City Builder; Grand Strategy; Immersive Sim; Management; Political Sim; Sandbox; Singleplayer; Strategy RPG; Tactical RPG; Turn-Based Strategy,中世纪君主 Medieval Monarch,Monarch : Medieval Remastered,1780662661.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Mr.Lordy,Mr.Lordy,0.0,,0.0,0.0,1199.0,1199.0,0.0,1.0,,genre; tag,True,False,False,False,0
1494140,7Days Origins,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Dynamic Narration; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Story Rich; Visual Novel,,,10,0,15,True,308,0.8603896103896104,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Dynamic Narration; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Simulation; Singleplayer; Story Rich; Survival; Visual Novel,41,13965,265,43,75000.0,,Adventure; Simulation; Choices Matter; Choose Your Own Adventure; Dynamic Narration; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Singleplayer; Story Rich; Survival; Visual Novel,7Days Origins,7Days Origins,1729549485.0,35942703.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Buff Studio,Buff Studio,0.0,,0.0,0.0,899.0,899.0,0.0,1.0,,genre; tag,True,False,False,False,0
2704930,规则怪谈：盛崖小区,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; Story Rich; Visual Novel,,,9,0,15,True,306,0.7320261437908496,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; RPG; Simulation; Singleplayer; Story Rich; Strategy; Visual Novel,40,13993,224,82,75000.0,,Adventure; Simulation; Choices Matter; Choose Your Own Adventure; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Mystery; RPG; Singleplayer; Story Rich; Strategy; Visual Novel,规则怪谈：盛崖小区,规则怪谈：盛崖小区,1760899047.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"ZHUYUAN Co.,Ltd","ZHUYUAN Co.,Ltd",0.0,,0.0,0.0,1099.0,1099.0,0.0,0.0,,genre; tag,True,False,False,False,0
396360,LocoSoccer Classic,D_popular_control_candidate,popular/control pool only; not enough core signals,,,,0,0,15,True,269,0.6356877323420075,"100,000 .. 200,000",,,,False,,RPG/character progression,Action; Adventure; First-Person; FPS; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Strategy; Survival; Third Person; Zombies,26,14838,171,98,150000.0,,Strategy; Action; Adventure; FPS; First-Person; Horror; Open World; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Survival; Third Person; Zombies,LocoSoccer Classic,LocoSoccer Classic,1710345647.0,33078735.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Startreming Games,TheGamePublisher.com,0.0,,0.0,0.0,99.0,99.0,0.0,0.0,,genre; tag,True,False,False,False,0
1437050,EBOLA 2,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Detective; Investigation; Story Rich; Survival Horror; Walking Simulator,,,6,0,15,True,260,0.6961538461538461,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Choices Matter; Detective; First-Person; FPS; Horror; Investigation; RPG; Shooter; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator; Zombies,34,15073,181,79,35000.0,,Action; Adventure; Choices Matter; Detective; FPS; First-Person; Horror; Investigation; RPG; Shooter; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator; Zombies,EBOLA 2,EBOLA 2,1746096160.0,36253786.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,indie_games_studio,indie_games_studio,0.0,,0.0,0.0,1499.0,1499.0,0.0,0.0,,genre; tag,True,False,False,False,0
1245250,Thrive: Heavy Lies The Crown,D_popular_control_candidate,popular/control pool only; not enough core signals,Immersive Sim; Tactical RPG,,,2,0,15,True,248,0.7217741935483871,"500,000 .. 1,000,000",,,,False,,RPG/character progression,4X; Action; Adventure; City Builder; Colony Sim; Grand Strategy; Immersive Sim; Management; RPG; RTS; Sandbox; Simulation; Strategy; Tactical RPG; Turn-Based Strategy,27,15402,179,69,750000.0,,Action; Adventure; RPG; Simulation; Strategy; 4X; City Builder; Colony Sim; Grand Strategy; Immersive Sim; Management; RTS; Sandbox; Tactical RPG; Turn-Based Strategy,Thrive: Heavy Lies The Crown,Thrive: Heavy Lies The Crown,1778809574.0,36680842.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Zugalu Entertainment,PlaySide,0.0,,0.0,0.0,2799.0,2799.0,0.0,6.0,,genre; tag,True,False,False,False,0
1304660,Vagrus - The Riven Realms: Demo (Prologue),D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; CRPG; Lore-Rich; Narrative; Story Rich; Strategy RPG,,,7,0,15,True,196,0.7295918367346939,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; CRPG; Lore-Rich; Narrative; Open World; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Turn-Based Strategy,38,17107,143,53,35000.0,,RPG; Strategy; Adventure; CRPG; Choices Matter; Choose Your Own Adventure; Lore-Rich; Narrative; Open World; Sandbox; Simulation; Singleplayer; Story Rich; Strategy RPG; Turn-Based Strategy,Vagrus - The Riven Realms: Demo (Prologue),Vagrus - The Riven Realms: Demo (Prologue),1762606681.0,22736671.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Lost Pilgrims Studio,Lost Pilgrims Studios,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,genre; tag,True,False,False,False,0
1397110,Harthorn,D_popular_control_candidate,popular/control pool only; not enough core signals,Conversation; Detective; Dynamic Narration; Investigation; Story Rich; Survival Horror; Walking Simulator,,,7,0,15,True,191,0.8586387434554974,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Adventure; Conversation; Detective; Dynamic Narration; First-Person; FPS; Horror; Investigation; Shooter; Stealth; Story Rich; Survival; Survival Horror; Walking Simulator,28,17303,164,27,10000.0,,Action; Adventure; Conversation; Detective; Dynamic Narration; FPS; First-Person; Horror; Investigation; Shooter; Stealth; Story Rich; Survival; Survival Horror; Walking Simulator,Harthorn,Harthorn,1679147845.0,35646470.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Vincent Lade,Vincent Lade,0.0,,0.0,0.0,399.0,399.0,0.0,0.0,,genre; tag,True,False,False,False,0
954280,3dSen VR,D_popular_control_candidate,popular/control pool only; not enough core signals,Female Protagonist; Story Rich; Strategy RPG,,,3,0,15,True,182,0.9285714285714286,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Female Protagonist; First-Person; FPS; Horror; Platformer; RPG; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Zombies,30,17692,169,13,10000.0,,Action; Adventure; RPG; Simulation; Action-Adventure; FPS; Female Protagonist; First-Person; Horror; Platformer; Sandbox; Shooter; Singleplayer; Story Rich; Strategy; Strategy RPG; Zombies,3dSen VR,3dSen VR,1777394842.0,36596532.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Geod Studio,Geod Studio,0.0,,0.0,0.0,2499.0,2499.0,0.0,0.0,,genre; tag,True,False,False,False,0
475090,Project Remedium,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Choices Matter; Story Rich,,,3,0,15,True,153,0.3137254901960784,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Choices Matter; First-Person; FPS; Management; Open World; RPG; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival,31,19072,48,105,10000.0,,Action; Adventure; Action RPG; Action-Adventure; Choices Matter; FPS; First-Person; Management; Open World; RPG; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival,Project Remedium,Project Remedium,1765793839.0,36596532.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Atomic Jelly,"Atomic Jelly, Movie Games S.A.",0.0,,0.0,0.0,999.0,999.0,0.0,0.0,,genre; tag,True,False,False,False,0
980640,Empire of Ember,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; CRPG; Story Rich; Strategy RPG,,,5,0,15,True,151,0.6688741721854304,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; City Builder; CRPG; First-Person; Management; Open World; RPG; Sandbox; Singleplayer; Story Rich; Strategy; Strategy RPG,30,19151,101,50,35000.0,,Action; Adventure; RPG; Strategy; Action RPG; CRPG; Character Customization; City Builder; First-Person; Management; Open World; Sandbox; Singleplayer; Story Rich; Strategy RPG,Empire of Ember,Empire of Ember,1644528757.0,24324481.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Poleaxe Games LLC,"Poleaxe Games LLC, Forthright Entertainment",0.0,,0.0,0.0,2499.0,2499.0,0.0,0.0,,genre; tag,True,False,False,False,0
1456230,Cthulhu: Death Escape / 克苏鲁:死亡逃脱 Prototype,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Detective; Investigation; Lovecraftian; Mystery; Survival Horror; Walking Simulator,,,7,0,15,True,144,0.7291666666666666,"50,000 .. 100,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Choices Matter; Detective; First-Person; FPS; Horror; Investigation; Lovecraftian; Mystery; Shooter; Simulation; Survival; Survival Horror; Walking Simulator,32,19543,105,39,75000.0,,Action; Adventure; Simulation; Action-Adventure; Choices Matter; Detective; FPS; First-Person; Horror; Investigation; Lovecraftian; Mystery; Shooter; Survival; Survival Horror; Walking Simulator,Cthulhu: Death Escape / 克苏鲁:死亡逃脱 Prototype,Cthulhu: Death Escape / 克苏鲁:死亡逃脱 Prototype,1759261358.0,25599957.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Darktree Game Studio,Darktree Game Studio,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,genre; tag,True,False,False,False,0
2332250,Deformed,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Character Customization; Choices Matter; Female Protagonist; Lore-Rich; Multiple Endings; Story Rich,,,7,0,15,True,124,0.9758064516129032,"0 .. 20,000",,,,False,,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; Female Protagonist; First-Person; FPS; Horror; Lore-Rich; Multiple Endings; Shooter; Story Rich; Third Person; Third-Person Shooter,32,20954,121,3,10000.0,,Action; Adventure; Action RPG; Character Customization; Choices Matter; FPS; Female Protagonist; First-Person; Horror; Lore-Rich; Multiple Endings; Shooter; Story Rich; Third Person; Third-Person Shooter,Deformed,Deformed,1770683180.0,36245038.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Deformed Studios,Deformed Studios,0.0,,0.0,0.0,499.0,499.0,0.0,0.0,,genre; tag,True,False,False,False,0
2152190,Zombie Apocalypse Survival Simulator,D_popular_control_candidate,popular/control pool only; not enough core signals,Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Immersive Sim; Investigation; Multiple Endings; Mystery; Survival Horror; Visual Novel,,,10,0,15,True,110,0.990909090909091,"200,000 .. 500,000",,,,False,,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Horror; Immersive Sim; Investigation; Multiple Endings; Mystery; RPG; Simulation; Survival; Survival Horror; Visual Novel; Zombies,41,21998,109,1,350000.0,,Adventure; RPG; Simulation; Choices Matter; Choose Your Own Adventure; Detective; Female Protagonist; Horror; Immersive Sim; Investigation; Multiple Endings; Mystery; Survival; Survival Horror; Visual Novel; Zombies,Zombie Apocalypse Survival Simulator,Zombie Apocalypse Survival Simulator,1750084577.0,36596532.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Randumb Studios,Randumb Studios,0.0,,0.0,0.0,199.0,199.0,0.0,0.0,,genre; tag,True,False,False,False,0
1294340,Wonhon: A Vengeful Spirit,D_popular_control_candidate,popular/control pool only; not enough core signals,Action RPG; Female Protagonist; Mystery; Walking Simulator,,,4,0,15,True,99,0.7373737373737373,"100,000 .. 200,000",,,,False,,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Female Protagonist; Horror; Mystery; Open World; RPG; RTS; Singleplayer; Stealth; Strategy; Survival; Third Person; Walking Simulator,29,23038,73,26,150000.0,,Action; Adventure; Strategy; Action RPG; Action-Adventure; Female Protagonist; Horror; Mystery; Open World; RPG; RTS; Singleplayer; Stealth; Survival; Third Person; Walking Simulator,Wonhon: A Vengeful Spirit,Wonhon: A Vengeful Spirit,1727715867.0,35345245.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,BUSAN SANAI GAMES,SuperGG.com,0.0,,0.0,0.0,999.0,999.0,0.0,0.0,,genre; tag,True,False,False,False,0
426290,The Away Team: Lost Exodus,D_popular_control_candidate,popular/control pool only; not enough core signals,Character Customization; Choices Matter; Choose Your Own Adventure; Conversation; Interactive Fiction; Multiple Endings; Story Rich; Visual Novel,,,8,0,15,True,93,0.7419354838709677,"20,000 .. 50,000",,,,False,,narrative/protagonist-heavy,Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; Conversation; Interactive Fiction; Management; Multiple Endings; Open World; RPG; Simulation; Singleplayer; Story Rich; Survival; Visual Novel,41,23711,69,24,35000.0,,Adventure; Simulation; Character Customization; Choices Matter; Choose Your Own Adventure; Conversation; Interactive Fiction; Management; Multiple Endings; Open World; RPG; Singleplayer; Story Rich; Survival; Visual Novel,The Away Team: Lost Exodus,The Away Team: Lost Exodus,1742556952.0,29133712.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Underflow Studios,tinyBuild,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,genre; tag,True,False,False,False,0
